havenot2	ginicnty	income_i	income_cnty	black_cnty	perc_bush04	pop_cnty	educ_i	age_i	gender_i	white	unemp_i	union_i	partyid_i	ideo_i	attend_i	fips
0	0.4375	0.5235679745674133	0.26052582263946533	0.03877198323607445	0.41558441519737244	0.066178098320961	0.6666666865348816	89	0	1	1	0	0.25	0.5	0.20000000298023224	35001
0	0.3359375	0.25	0.2217455953359604	0.06199939548969269	0.8311688303947449	0.006285384763032198	0.3333333432674408	78	1	1	1	0	1	1	0.6000000238418579	35025
0	0.2734375	0.5	0.17510288953781128	0.05401657521724701	0.6883116960525513	0.006313979160040617	0.6666666865348816	28	1	0	0	0	0.25	0.25	1	35035
0	0.41796875	0.5	0.05736129358410835	0.007461387664079666	0.6493505835533142	0.0008020842215046287	0.3333333432674408	58	0	0	0	0	0	0.5	0.800000011920929	35037
1	0.4257812798023224	0.875	0.15497975051403046	0.018539130687713623	0.714285671710968	0.0018649022094905376	0.6666666865348816	56	1	1	0	0	0.25	0.75	0.800000011920929	35041
0	0.23046870529651642	0.75	0.3656158149242401	0.031140929087996483	0.4675324261188507	0.012615147046744823	0.6666666865348816	48	0	0	0	1	0	0.5	0	35043
0	0.41015625	0.25	0.24649500846862793	0.008782465942203999	0.6623376607894897	0.012948649004101753	0.8333333134651184	81	1	1	1	0	1	0.75	0	35045
1	0.41015625	0.625	0.35401758551597595	0.16599370539188385	0.2857142686843872	0.031039614230394363	0.6666666865348816	47	1	0	0	1	0.25	0.25	0.4000000059604645	36001
0	0.41015625	0.75	0.35401758551597595	0.16599370539188385	0.2857142686843872	0.031039614230394363	1	64	0	1	0	1	0.25	0.5	0	36001
1	0.2851562201976776	0	0.19345590472221375	0.01415287796407938	0.6363636255264282	0.004912227857857943	0.3333333432674408	54	0	1	1	0	0.25	0.5	0	36003
1	0.5507813096046448	0.5	0.1169922798871994	0.47186437249183655	0.02597402036190033	0.13985219597816467	0.3333333432674408	62	1	0	1	0	0.25	1	0	36005
1	0.5507813096046448	0.75	0.1169922798871994	0.47186437249183655	0.02597402036190033	0.13985219597816467	0.8333333134651184	55	1	0	1	1	0.25	0.25	0.4000000059604645	36005
0	0.5507813096046448	0.6642935276031494	0.1169922798871994	0.47186437249183655	0.02597402036190033	0.13985219597816467	0.8333333134651184	50	1	1	0	0	0	0.25	0.20000000298023224	36005
0	0.2578124701976776	0.43142586946487427	0.2706688642501831	0.057894136756658554	0.44155845046043396	0.008122819475829601	0.3333333432674408	70	1	1	1	1	0	0.5	0.4000000059604645	36011
1	0.3984375298023224	0.5	0.2281745821237564	0.08257834613323212	0.5194805264472961	0.00897112675011158	0.8333333134651184	37	1	0	0	0	0	0.5	0.4000000059604645	36015
0	0.2851562201976776	0.125	0.2372533529996872	0.018183710053563118	0.4675324261188507	0.0049477918073534966	0.8333333134651184	30	0	1	0	0	0.5	0.25	0.4000000059604645	36023
0	0.30078125	0.5	0.21150483191013336	0.02032550424337387	0.5324675440788269	0.004821524489670992	1	37	0	1	0	0	1	0.75	0.800000011920929	36025
	0.4531250298023224	0.75	0.25934210419654846	0.1832253783941269	0.33766230940818787	0.09429316967725754	0.6666666865348816	33	1	1	0	1	0.25	0.5	0.6000000238418579	36029
0	0.4531250298023224	0.6030154824256897	0.25934210419654846	0.1832253783941269	0.33766230940818787	0.09429316967725754	0.8333333134651184	45	0	1	0	0	0.75	0.5	0.6000000238418579	36029
1	0.4531250298023224	0.375	0.25934210419654846	0.1832253783941269	0.33766230940818787	0.09429316967725754	0.8333333134651184	60	1	1	1	0	0.25	0.25	0.20000000298023224	36029
0	0.4531250298023224	1	0.25934210419654846	0.1832253783941269	0.33766230940818787	0.09429316967725754	0.8333333134651184	34	1	1	0	0	0.75	0.5	0.4000000059604645	36029
1	0.4531250298023224	0	0.25934210419654846	0.1832253783941269	0.33766230940818787	0.09429316967725754	0	67	0	0	1	0	0.5	0.5	1	36029
1	0.4531250298023224	0.5	0.25934210419654846	0.1832253783941269	0.33766230940818787	0.09429316967725754	1	57	0	1	0	0	0.25	0.75	0.800000011920929	36029
1	0.4531250298023224	0.75	0.25934210419654846	0.1832253783941269	0.33766230940818787	0.09429316967725754	0.8333333134651184	59	1	1	0	1	0	0.5	0.800000011920929	36029
1	0.3124999701976776	0.3538033366203308	0.20154643058776855	0.09192867577075958	0.4025973975658417	0.0051778811030089855	0.1666666716337204	18	1	1	1	0	0	0.25	0.6000000238418579	36033
0	0.25390625	0.75	0.2044568508863449	0.01107997540384531	0.5454545021057129	0.00647283811122179	0.6666666865348816	61	1	1	0	0	0.75	0.5	0.6000000238418579	36043
0	0.3242187798023224	0.5	0.21631571650505066	0.06591205298900604	0.5194805264472961	0.011672857217490673	0.6666666865348816	30	1	1	0	0	0	0.75	0.4000000059604645	36045
	0.6171875	0.375	0.21802069246768951	0.47253841161727905	0.11688309907913208	0.2526991665363312	0.6666666865348816	69	1	0	0	1	0.5	0.5	0.6000000238418579	36047
1	0.6171875	0.625	0.21802069246768951	0.47253841161727905	0.11688309907913208	0.2526991665363312	0.6666666865348816	53	0	0	0	1	0.75	0.5	0.20000000298023224	36047
0	0.6171875	0.875	0.21802069246768951	0.47253841161727905	0.11688309907913208	0.2526991665363312	1	56	0	1	0	0	0.25	0.5	0	36047
1	0.6171875	0.125	0.21802069246768951	0.47253841161727905	0.11688309907913208	0.2526991665363312	0.3333333432674408	55	0	1	1	0	0.25	0.5	0	36047
0	0.2382812201976776	0.125	0.2101908028125763	0.010299624875187874	0.5584415197372437	0.002648435765877366	0.3333333432674408	75	0	1	1	1	1	0.5	0.20000000298023224	36049
0	0.41796875	0.625	0.30203187465667725	0.20390011370182037	0.4285714030265808	0.0758524090051651	0.6666666865348816	46	0	1	1	0	1	0.75	0.800000011920929	36055
1	0.41796875	0.5	0.30203187465667725	0.20390011370182037	0.4285714030265808	0.0758524090051651	0.1666666716337204	22	0	0	0	0	0.25	0.75	0.800000011920929	36055
0	0.41796875	0.625	0.30203187465667725	0.20390011370182037	0.4285714030265808	0.0758524090051651	0.8333333134651184	66	0	1	1	0	1	0.75	0.800000011920929	36055
0	0.41796875	0.75	0.30203187465667725	0.20390011370182037	0.4285714030265808	0.0758524090051651	0.6666666865348816	69	0	1	0	0	1	0.75	0.4000000059604645	36055
0	0.41796875	0.75	0.30203187465667725	0.20390011370182037	0.4285714030265808	0.0758524090051651	0.8333333134651184	65	0	1	0	1	0	0.5	0.6000000238418579	36055
	0.41796875	0.625	0.30203187465667725	0.20390011370182037	0.4285714030265808	0.0758524090051651	0.6666666865348816	29	1	1	0	0	0.25	0.5	0.20000000298023224	36055
1	0.41796875	0.5	0.30203187465667725	0.20390011370182037	0.4285714030265808	0.0758524090051651	0.3333333432674408	55	1	1	1	1	1	0.5	0.20000000298023224	36055
0	0.41796875	0.7419160604476929	0.30203187465667725	0.20390011370182037	0.4285714030265808	0.0758524090051651	1	32	1	0	0	0	0.75	0.25	0.6000000238418579	36055
1	0.2968750298023224	0.25	0.20755188167095184	0.02050175704061985	0.49350643157958984	0.004998319316655397	0.1666666716337204	66	1	1	1	0	0	0.5	0.20000000298023224	36057
0	0.41796875	1	0.7615086436271667	0.14900371432304382	0.41558441519737244	0.1360967606306076	1	63	1	1	1	0	0.5	0.5	0.20000000298023224	36059
0	0.41796875	0.625	0.7615086436271667	0.14900371432304382	0.41558441519737244	0.1360967606306076	1	29	1	1	0	1	1	0.75	0.4000000059604645	36059
1	0.41796875	0.75	0.7615086436271667	0.14900371432304382	0.41558441519737244	0.1360967606306076	0.8333333134651184	49	1	0	0	1	0.75	0.25	0.20000000298023224	36059
0	0.41796875	1	0.7615086436271667	0.14900371432304382	0.41558441519737244	0.1360967606306076	0.8333333134651184	40	0	0	0	1	0.25	0.5	0.4000000059604645	36059
0	0.41796875	0.75	0.7615086436271667	0.14900371432304382	0.41558441519737244	0.1360967606306076	0.8333333134651184	46	1	0	0	0	0.5	0.5	0.6000000238418579	36059
0	1	1	0.4504631757736206	0.21295098960399628	0.02597402036190033	0.16215600073337555	0.8333333134651184	67	0	1	0	0	0.25	0.5	0.20000000298023224	36061
0	1	1	0.4504631757736206	0.21295098960399628	0.02597402036190033	0.16215600073337555	1	76	0	1	1	1	0	0.25	0	36061
0	1	1	0.4504631757736206	0.21295098960399628	0.02597402036190033	0.16215600073337555	1	71	1	1	0	0	0.25	0.5	0.4000000059604645	36061
0	1	1	0.4504631757736206	0.21295098960399628	0.02597402036190033	0.16215600073337555	1	50	0	1	0	1	0.75	0.5	0.4000000059604645	36061
0	1	0.875	0.4504631757736206	0.21295098960399628	0.02597402036190033	0.16215600073337555	0.8333333134651184	62	1	1	0	0	1	0.5	0	36061
	1	1	0.4504631757736206	0.21295098960399628	0.02597402036190033	0.16215600073337555	0.8333333134651184	23	1	1	0	0	0.25	0.25	0.20000000298023224	36061
	1	0.48261559009552	0.4504631757736206	0.21295098960399628	0.02597402036190033	0.16215600073337555	0.6666666865348816	25	1	0	0	0	0	0	0.6000000238418579	36061
1	0.3242187798023224	0.25	0.24405156075954437	0.0941866934299469	0.44155845046043396	0.022023802623152733	0.3333333432674408	52	0	1	1	0	0.75	0.75	0.6000000238418579	36063
0	0.3242187798023224	0.43142586946487427	0.24405156075954437	0.0941866934299469	0.44155845046043396	0.022023802623152733	0.3333333432674408	75	1	1	1	0	0.75	0.5	1	36063
0	0.36328125	0.375	0.25213122367858887	0.07838845252990723	0.5194805264472961	0.023916684091091156	1	26	1	1	0	0	1	0.75	0.20000000298023224	36065
1	0.36328125	0.25	0.25213122367858887	0.07838845252990723	0.5194805264472961	0.023916684091091156	1	26	0	1	0	0	0	0.25	0.20000000298023224	36065
0	0.36328125	0.5	0.25213122367858887	0.07838845252990723	0.5194805264472961	0.023916684091091156	0.8333333134651184	85	1	1	1	0	1	0.25	0	36065
0	0.41796875	0.875	0.29522278904914856	0.14501824975013733	0.37662336230278015	0.047404345124959946	0.6666666865348816	42	1	1	0	0	1	0.5	0.20000000298023224	36067
0	0.41796875	0.25	0.29522278904914856	0.14501824975013733	0.37662336230278015	0.047404345124959946	0.6666666865348816	25	0	1	0	1	0.5	0.5	0.20000000298023224	36067
0	0.41796875	0.5	0.29522278904914856	0.14501824975013733	0.37662336230278015	0.047404345124959946	1	63	1	1	0	0	0.75	0.5	0.4000000059604645	36067
1	0.25390625	0.875	0.4998968243598938	0.1312996745109558	0.5194805264472961	0.03782125562429428	0.6666666865348816	20	0	1	1	0	0.25	0.25	0.6000000238418579	36071
	0.25390625	0.875	0.4998968243598938	0.1312996745109558	0.5194805264472961	0.03782125562429428	1	36	1	1	0	0	1	0.75	0.800000011920929	36071
0	0.2734375	0.875	0.23719905316829681	0.012292233295738697	0.4675324261188507	0.01240576058626175	0.6666666865348816	61	1	1	0	0	0.75	0.5	0.4000000059604645	36075
1	0.3437500298023224	0.25	0.3453406095504761	0.26177263259887695	0.15584416687488556	0.22527159750461578	0.8333333134651184	29	1	0	0	0	0.5	0.5	0	36081
0	0.3437500298023224	0.75	0.3453406095504761	0.26177263259887695	0.15584416687488556	0.22527159750461578	0.3333333432674408	60	0	1	0	0	0.5	0.5	1	36081
0	0.3437500298023224	0.5235679745674133	0.3453406095504761	0.26177263259887695	0.15584416687488556	0.22527159750461578	0.6666666865348816	66	0	1	0	1	0.75	0.5	0.4000000059604645	36081
0	0.3437500298023224	0.5	0.3453406095504761	0.26177263259887695	0.15584416687488556	0.22527159750461578	1	84	0	1	1	1	0	0.25	0.4000000059604645	36081
0	0.3437500298023224	0.4195125699043274	0.3453406095504761	0.26177263259887695	0.15584416687488556	0.22527159750461578	0.6666666865348816	50	0	0	1	0	0.5	0.25	1	36081
1	0.3437500298023224	1	0.3453406095504761	0.26177263259887695	0.15584416687488556	0.22527159750461578	0.3333333432674408	45	0	0	0	0	0.5	0.5	0.4000000059604645	36081
1	0.3437500298023224	0.5	0.3453406095504761	0.26177263259887695	0.15584416687488556	0.22527159750461578	0.6666666865348816	47	1	0	0	1	0.75	0.75	0.6000000238418579	36081
0	0.2578124701976776	0.5	0.33297133445739746	0.06863798201084137	0.4285714030265808	0.01613730750977993	0.6666666865348816	54	1	1	0	0	0.75	0.5	0.4000000059604645	36083
0	0.2578124701976776	0.875	0.33297133445739746	0.06863798201084137	0.4285714030265808	0.01613730750977993	0.5	62	0	1	1	0	0.25	0.5	1	36083
0	0.3320311903953552	0.625	0.5168489217758179	0.13772112131118774	0.5324675440788269	0.047378312796354294	0.3333333432674408	62	1	1	1	0	0.75	1	0.20000000298023224	36085
1	0.3320311903953552	0.25	0.5168489217758179	0.13772112131118774	0.5324675440788269	0.047378312796354294	0.3333333432674408	25	1	0	0	0	0	0.5	0.4000000059604645	36085
0	0.2460937350988388	0.625	0.451864093542099	0.020132677629590034	0.49350643157958984	0.022146789357066154	1	27	1	0	0	0	0.75	0.75	0.4000000059604645	36091
0	0.2460937350988388	0.25	0.451864093542099	0.020132677629590034	0.49350643157958984	0.022146789357066154	0.3333333432674408	45	1	1	0	1	0.25	0.25	0.4000000059604645	36091
0	0.3124999701976776	0.875	0.3442220687866211	0.13060298562049866	0.4025973975658417	0.015587860718369484	0.3333333432674408	40	1	1	0	0	0.25	0.5	0	36093
0	0.3124999701976776	0.625	0.3442220687866211	0.13060298562049866	0.4025973975658417	0.015587860718369484	0.6666666865348816	45	1	1	0	0	0.5	0.5	0.800000011920929	36093
1	0.2109374701976776	0.375	0.25212037563323975	0.06145511195063591	0.48051944375038147	0.0034982801880687475	0.3333333432674408	57	1	1	1	1	0.75	0.5	0.20000000298023224	36099
0	0.2929687201976776	0.875	0.6626087427139282	0.10051970183849335	0.44155845046043396	0.15182533860206604	1	47	0	1	0	1	0.25	0.25	0.20000000298023224	36103
0	0.2929687201976776	0.5	0.6626087427139282	0.10051970183849335	0.44155845046043396	0.15182533860206604	0.3333333432674408	51	0	1	0	1	0.75	0.25	0	36103
0	0.2929687201976776	0.875	0.6626087427139282	0.10051970183849335	0.44155845046043396	0.15182533860206604	0.6666666865348816	58	1	1	0	0	0.75	0.5	0.6000000238418579	36103
1	0.2929687201976776	0.625	0.6626087427139282	0.10051970183849335	0.44155845046043396	0.15182533860206604	0.6666666865348816	45	1	0	0	1	0.25	0.75	0.4000000059604645	36103
0	0.2929687201976776	0.5	0.6626087427139282	0.10051970183849335	0.44155845046043396	0.15182533860206604	0.3333333432674408	65	1	0	1	0	0.75	0.75	0	36103
0	0.2929687201976776	0.5235679745674133	0.6626087427139282	0.10051970183849335	0.44155845046043396	0.15182533860206604	0.6666666865348816	46	0	1	0	1	0.25	0.5	0.20000000298023224	36103
0	0.2929687201976776	0.75	0.6626087427139282	0.10051970183849335	0.44155845046043396	0.15182533860206604	1	49	0	1	0	1	0	0.25	0.800000011920929	36103
0	0.3398437201976776	0.125	0.37024205923080444	0.08040153980255127	0.3636363744735718	0.01861274056136608	0.3333333432674408	93	1	0	1	0	0	0.75	0.6000000238418579	36111
0	0.17578120529651642	0.5	0.3157043159008026	0.049207791686058044	0.58441561460495	0.009478040970861912	1	36	0	1	0	1	0.75	0.75	0.4000000059604645	36117
0	0.7539063692092896	1	0.6095370650291443	0.19366396963596344	0.3246753215789795	0.09615889191627502	1	50	0	1	0	0	0	0.25	0.4000000059604645	36119
0	0.7539063692092896	0.75	0.6095370650291443	0.19366396963596344	0.3246753215789795	0.09615889191627502	1	45	0	1	0	0	0.25	0.5	0.4000000059604645	36119
1	0.7539063692092896	0.5	0.6095370650291443	0.19366396963596344	0.3246753215789795	0.09615889191627502	1	55	0	1	0	0	0	0.25	0	36119
1	0.7539063692092896	0.5	0.6095370650291443	0.19366396963596344	0.3246753215789795	0.09615889191627502	0.8333333134651184	50	0	1	0	0	0	0	0.20000000298023224	36119
1	0.16796869039535522	0.25	0.2886960804462433	0.08975140005350113	0.6493505835533142	0.004221652168780565	0.8333333134651184	55	1	1	1	0	0	0.25	0	36121
0	0.3359375	0.625	0.22453655302524567	0.2485552728176117	0.5974025726318359	0.014952834695577621	0.8333333134651184	37	0	1	0	0	0.75	0.75	0.6000000238418579	37001
	0.4023437201976776	1	0.2423357218503952	0.1545962691307068	0.58441561460495	0.010332804173231125	0	18	1	1	1	0	0.5	0.5	0.6000000238418579	37019
0	0.4023437201976776	0.3646729588508606	0.2423357218503952	0.1545962691307068	0.58441561460495	0.010332804173231125	0.3333333432674408	60	0	1	1	0	0.25	0.25	0.6000000238418579	37019
	0.4335937798023224	0.75	0.3534528613090515	0.19001808762550354	0.45454543828964233	0.0061750030145049095	0.5	51	0	1	0	0	1	0.25	0.6000000238418579	37037
1	0.3828125	0.125	0.15912817418575287	0.011139930225908756	0.6753246784210205	0.002679182682186365	0.5	54	0	1	1	0	0	1	0.6000000238418579	37039
0	0.3515625298023224	0.5149593353271484	0.2292279750108719	0.30660930275917053	0.6103895902633667	0.01012854278087616	1	61	0	0	1	0	0	0.5	0.800000011920929	37049
0	0.3867188096046448	0.75	0.22092024981975555	0.48726099729537964	0.48051944375038147	0.03195812553167343	0.3333333432674408	57	1	1	1	0	0.75	0.75	0.4000000059604645	37051
0	0.4414063096046448	0.4195125699043274	0.28673043847084045	0.5130940079689026	0.2207791954278946	0.026381049305200577	0.6666666865348816	44	0	0	0	0	0.5	0.5	0.4000000059604645	37063
1	0.4804687798023224	0.125	0.25257647037506104	0.3560981750488281	0.5064935088157654	0.035032305866479874	0.6666666865348816	41	0	1	0	0	0.75	0.5	1	37067
0	0.4062500298023224	0.5	0.2146107256412506	0.20371167361736298	0.6883116960525513	0.020648185163736343	0.8333333134651184	85	1	1	1	0	0.75	0.75	0.20000000298023224	37071
1	0.5	0.5235679745674133	0.2409239560365677	0.43922188878059387	0.44155845046043396	0.04864262789487839	0.6666666865348816	42	0	1	0	0	1	0.75	0.6000000238418579	37081
0	0.5	0.125	0.2409239560365677	0.43922188878059387	0.44155845046043396	0.04864262789487839	0.6666666865348816	52	0	0	0	1	0.25	0.75	0.800000011920929	37081
0	0.5	0.875	0.2409239560365677	0.43922188878059387	0.44155845046043396	0.04864262789487839	0.6666666865348816	61	1	0	0	0	0	0	0.4000000059604645	37081
	0.5	0.5235679745674133	0.2409239560365677	0.43922188878059387	0.44155845046043396	0.04864262789487839	0.6666666865348816	59	0	1	1	0	0	0.5	0.800000011920929	37081
0	0.5117186903953552	0.625	0.07545366883277893	0.7023510336875916	0.33766230940818787	0.005546433851122856	0.3333333432674408	44	1	0	0	0	0	1	0.6000000238418579	37083
0	0.2851562201976776	0.75	0.2102668285369873	0.28560349345207214	0.6363636255264282	0.01105402410030365	0.6666666865348816	43	0	0	1	0	1	0.75	0.4000000059604645	37085
0	0.2851562201976776	0.625	0.2102668285369873	0.28560349345207214	0.6363636255264282	0.01105402410030365	0.5	67	1	1	0	0	0.75	0.75	0.800000011920929	37085
0	0.41015625	0.875	0.1942378133535385	0.013287260197103024	0.5324675440788269	0.00588505994528532	1	46	0	1	1	0	0	0.25	0	37087
0	0.4570312201976776	0.125	0.08022110164165497	0.8093935251235962	0.27272728085517883	0.002378580393269658	0.8333333134651184	77	0	1	1	0	0	1	1	37091
0	0.4335937798023224	0.75	0.2766091525554657	0.1638636440038681	0.6883116960525513	0.015727655962109566	0.8333333134651184	63	1	0	1	0	0.75	0.75	0.6000000238418579	37097
1	0.4335937798023224	0	0.2766091525554657	0.1638636440038681	0.6883116960525513	0.015727655962109566	0.3333333432674408	41	0	1	1	0	0.5	1	0.20000000298023224	37097
0	0.2578124701976776	0.625	0.2851123511791229	0.21090176701545715	0.6883116960525513	0.016347002238035202	0.8333333134651184	29	0	1	0	0	0.75	0.75	1	37101
1	0.2578124701976776	0.375	0.2851123511791229	0.21090176701545715	0.6883116960525513	0.016347002238035202	0.6666666865348816	51	1	1	0	0	0.75	0.5	0	37101
1	0.3203124701976776	0.3538033366203308	0.2240261435508728	0.27562764286994934	0.5974025726318359	0.005575438495725393	0.1666666716337204	45	1	1	0	0	0	0.75	0.800000011920929	37105
0	0.6054688096046448	0.6030154824256897	0.16424313187599182	0.01585763320326805	0.6233766078948975	0.0033080594148486853	0.8333333134651184	72	0	1	1	0	0.5	0.75	1	37113
0	0.5156250596046448	0.875	0.3453731834888458	0.4136819839477539	0.4285714030265808	0.09035336226224899	0.6666666865348816	59	0	1	0	0	1	1	1	37119
0	0.5156250596046448	0.875	0.3453731834888458	0.4136819839477539	0.4285714030265808	0.09035336226224899	0.8333333134651184	30	1	1	0	0	0.25	0.5	0.6000000238418579	37119
